df_hash,22ZHK4.YQ10CM
629.458,0.892
629.488,0.994
629.518,1.133
629.548,1.050
629.578,1.040
629.608,0.985
629.638,0.883
629.668,0.906
629.698,1.115
629.728,1.005
629.758,1.003
629.788,0.974
629.818,0.971
629.848,1.080
629.878,0.914
629.908,0.817
629.938,1.036
629.968,1.184
629.998,0.983
630.028,0.850
630.058,0.984
630.088,1.022
630.118,0.968
630.148,1.027
630.178,1.070
630.208,0.970
630.238,0.852
630.268,0.915
630.298,1.003
630.328,0.974
630.358,0.988
630.388,1.041
630.418,0.998
630.448,0.974
630.478,1.062
630.508,1.041
630.538,0.929
630.568,0.907
630.598,0.948
630.628,0.933
630.658,0.937
630.688,0.984
630.718,1.010
630.748,0.981
630.778,0.991
630.808,0.990
630.838,1.004
630.868,1.023
630.898,0.984
630.928,0.938
630.958,0.956
630.988,0.961
631.018,0.938
631.048,1.008
631.078,1.027
631.108,0.987
631.138,0.955
631.168,1.000
631.198,1.000
631.228,0.986
631.258,1.005
631.288,1.021
631.318,0.961
631.348,0.861
631.378,0.904
631.408,1.043
631.438,1.060
631.468,0.954
631.498,0.956
631.528,1.013
631.558,0.999
631.588,0.983
631.618,0.979
631.648,1.029
631.678,1.015
631.708,0.946
631.738,0.951
631.768,1.016
631.798,1.010
631.828,0.984
631.858,0.983
631.888,0.954
631.918,0.975
631.948,0.969
631.978,0.976
632.008,1.012
632.038,0.958
632.068,0.887
632.098,0.937
632.128,1.005
632.158,0.982
632.188,0.940
632.218,1.007
632.248,1.067
632.278,1.023
632.308,1.024
632.338,0.990
632.368,1.088
632.398,0.943
632.428,0.875
632.458,0.898
632.488,1.034
632.518,0.989
632.548,0.940
632.578,0.981
632.608,1.013
632.638,0.947
632.668,0.907
632.698,0.906
632.728,1.073
632.758,1.148
632.788,0.962
632.818,0.839
632.848,0.917
632.878,1.079
632.908,0.977
632.938,0.822
632.968,0.915
632.998,1.034
633.028,1.290
633.058,1.167
633.088,1.120
633.118,1.155
633.148,1.006
633.178,0.909
633.208,0.809
633.238,0.815
633.268,0.892
633.298,0.966
633.328,1.121
633.358,0.977
633.388,0.903
633.418,0.899
633.448,1.224
633.478,1.841
633.508,0.907
633.538,1.200
633.568,1.091
633.598,1.101
633.628,0.984
633.658,0.910
633.688,0.828
633.718,0.916
633.748,1.293
633.778,0.920
633.808,1.166
633.838,0.855
633.868,0.911
633.898,1.026
633.928,0.714
633.958,0.936
633.988,1.572
634.018,1.030
634.048,1.057
634.078,1.054
634.108,1.223
634.138,1.252
634.168,1.765
634.198,0.775
634.228,1.219
634.258,1.096
634.288,1.655
634.318,1.371
634.348,0.975
634.378,0.637
634.408,2.529
634.438,1.589
634.468,0.799
634.498,0.910
634.528,1.062
634.558,1.352
634.588,1.214
634.618,1.061
634.648,0.814
634.678,1.022
634.708,0.883
634.738,0.917
634.768,1.057
634.798,1.048
634.828,0.900
634.858,0.900
634.888,0.935
634.918,0.931
634.948,1.376
634.978,1.317
635.008,0.640
635.038,0.667
635.068,1.344
635.098,1.122
635.128,0.929
635.158,0.906
635.188,1.352
635.218,1.331
635.248,0.768
635.278,1.014
635.308,1.098
635.338,0.845
635.368,0.918
635.398,1.343
635.428,1.219
635.458,1.018
635.488,1.089
635.518,1.104
635.548,1.307
635.578,1.677
635.608,1.187
635.638,1.646
635.668,1.109
635.698,0.861
635.728,1.124
635.758,1.026
635.788,0.915
635.818,1.024
635.848,0.970
635.878,1.195
635.908,1.134
635.938,1.296
635.968,1.022
635.998,0.877
636.028,0.919
636.058,1.032
636.088,1.283
636.118,1.361
636.148,1.201
636.178,1.298
636.208,1.077
636.238,1.248
636.268,1.111
636.298,1.115
636.328,1.362
636.358,1.015
636.388,0.890
636.418,1.200
636.448,1.152
636.478,1.193
636.508,1.086
636.538,1.046
636.568,0.929
636.598,0.948
636.628,1.583
636.658,1.167
636.688,1.161
636.718,1.107
636.748,1.033
636.778,0.855
636.808,1.102
636.838,1.205
636.868,0.966
636.898,1.290
636.928,1.084
636.958,0.954
636.988,1.063
637.018,1.125
637.048,0.977
637.078,1.023
637.108,1.000
637.138,0.849
637.168,1.121
637.198,0.985
637.228,0.998
637.258,0.824
637.288,0.835
637.318,1.022
637.348,0.833
637.378,1.643
637.408,1.018
637.438,0.966
637.468,1.220
637.498,0.890
637.528,1.334
637.558,0.980
637.588,1.189
637.618,1.104
637.648,1.128
637.678,0.835
637.708,1.392
637.738,1.266
637.768,1.216
637.798,1.234
637.828,1.072
637.858,0.891
637.888,1.095
637.918,0.808
637.948,0.864
637.978,1.009
638.008,1.104
638.038,1.122
638.068,1.163
638.098,1.145
638.128,1.029
638.158,1.048
638.188,1.028
638.218,1.065
638.248,1.006
638.278,1.339
638.308,1.387
638.338,0.630
638.368,1.285
638.398,1.133
638.428,1.011
638.458,1.037
638.488,1.548
638.518,1.007
638.548,1.245
638.578,1.447
638.608,0.874
638.638,0.964
638.668,0.984
638.698,0.809
638.728,1.345
638.758,1.263
638.788,1.087
638.818,1.213
638.848,0.699
638.878,1.253
638.908,1.144
638.938,0.740
638.968,1.161
638.998,1.178
639.028,2.035
639.058,0.796
639.088,1.182
639.118,0.875
639.148,1.010
639.178,0.842
639.208,0.859
639.238,0.991
639.268,0.951
639.298,1.040
639.328,1.182
639.358,1.150
639.388,0.870
639.418,1.071
639.448,1.220
639.478,0.886
639.508,1.472
639.538,0.965
639.568,1.341
639.598,0.959
639.628,0.798
639.658,0.679
639.688,1.102
639.718,0.905
639.748,0.911
639.778,1.147
639.808,1.053
639.838,1.204
639.868,1.039
639.898,1.262
639.928,1.322
639.958,1.027
639.988,1.334
640.018,0.856
640.048,0.848
640.078,1.045
640.108,0.929
640.138,0.771
640.168,1.144
640.198,1.105
640.228,0.957
640.258,1.142
640.288,1.086
640.318,1.008
640.348,1.010
640.378,1.008
640.408,1.106
640.438,0.992
640.468,1.030
640.498,0.921
640.528,0.963
640.558,0.948
640.588,1.037
640.618,1.233
640.648,1.207
640.678,1.320
640.708,0.655
640.738,1.201
640.768,1.078
640.798,1.108
640.828,1.078
640.858,1.043
640.888,1.048
640.918,0.791
640.948,0.948
640.978,0.815
641.008,0.824
641.038,0.852
641.068,1.730
641.098,1.098
641.128,1.226
641.158,1.103
641.188,0.670
641.218,1.043
641.248,1.015
641.278,1.347
641.308,1.084
641.338,0.996
641.368,1.182
641.398,0.924
641.428,1.326
641.458,1.446
641.488,0.927
641.518,0.984
641.548,1.104
641.578,0.776
641.608,0.871
641.638,1.034
641.668,0.931
641.698,1.157
641.728,1.049
641.758,1.035
641.788,1.055
641.818,1.054
641.848,1.768
641.878,1.164
641.908,1.039
641.938,1.086
641.968,0.984
641.998,1.121
642.028,1.014
642.058,1.001
642.088,1.231
642.118,0.912
642.148,0.818
642.178,2.314
642.208,1.108
642.238,1.112
642.268,1.351
642.298,1.177
642.328,0.929
642.358,0.922
642.388,0.985
642.418,0.902
642.448,0.619
642.478,0.801
642.508,0.931
642.538,1.245
642.568,1.124
642.598,1.192
642.628,1.324
642.658,1.467
642.688,0.755
642.718,1.126
642.748,1.145
642.778,1.045
642.808,0.881
642.838,1.204
642.868,0.924
642.898,0.996
642.928,1.088
642.958,0.835
642.988,1.147
643.018,1.093
643.048,1.205
643.078,1.571
643.108,1.131
643.138,0.941
643.168,1.037
643.198,1.008
643.228,1.477
643.258,1.752
643.288,1.732
643.318,1.503
643.348,1.292
643.378,1.143
643.408,0.864
643.438,0.566
643.468,0.618
643.498,0.784
643.528,0.725
643.558,0.961
643.588,1.104
643.618,1.116
643.648,0.972
643.678,1.097
643.708,1.509
643.738,0.828
643.768,0.978
643.798,1.574
643.828,1.418
643.858,1.203
643.888,1.026
643.918,0.801
643.948,0.907
643.978,0.884
644.008,1.091
644.038,1.104
644.068,1.209
644.098,0.990
644.128,1.087
644.158,1.196
644.188,1.019
644.218,1.183
644.248,1.370
644.278,1.062
644.308,1.004
644.338,0.978
644.368,1.153
644.398,1.050
644.428,0.875
644.458,0.856
644.488,0.968
644.518,1.052
644.548,1.133
644.578,0.916
644.608,1.088
644.638,1.003
644.668,0.884
644.698,1.046
644.728,1.096
644.758,0.890
644.788,0.984
644.818,1.078
644.848,0.963
644.878,0.988
644.908,1.046
644.938,0.973
644.968,0.982
644.998,0.983
645.028,0.921
645.058,0.956
645.088,1.062
645.118,0.953
645.148,0.879
645.178,1.003
645.208,0.963
645.238,1.186
645.268,0.945
645.298,1.070
645.328,0.987
645.358,0.981
645.388,1.042
645.418,0.992
645.448,1.063
645.478,0.964
645.508,0.995
645.538,1.049
645.568,0.959
645.598,0.969
645.628,1.048
645.658,0.989
645.688,0.975
645.718,1.025
645.748,1.000
645.778,1.013
645.808,1.025
645.838,1.023
645.868,1.039
645.898,0.970
645.928,1.006
645.958,0.989
645.988,0.951
646.018,0.998
646.048,1.029
646.078,1.017
646.108,1.000
646.138,1.015
646.168,1.026
646.198,1.004
646.228,0.999
646.258,1.008
646.288,1.061
646.318,0.994
646.348,1.003
646.378,1.032
646.408,1.009
646.438,1.004
646.468,1.021
646.498,1.033
646.528,0.957
646.558,0.976
646.588,0.976
646.618,0.977
646.648,0.927
646.678,1.031
646.708,0.954
646.738,0.962
646.768,0.956
646.798,0.980
646.828,1.045
646.858,1.047
646.888,1.049
646.918,0.994
646.948,0.956
646.978,0.962
647.008,0.914
647.038,0.946
647.068,0.932
647.098,0.972
647.128,0.930
647.158,0.998
647.188,0.950
647.218,1.047
647.248,1.020
647.278,1.037
647.308,0.974
647.338,0.950
647.368,0.927
647.398,0.995
647.428,0.936
647.458,0.902
647.488,0.974
647.518,0.992
647.548,0.989
647.578,0.921
647.608,0.924
647.638,0.964
647.668,0.889
647.698,1.046
647.728,1.008
647.758,1.152
647.788,1.138
647.818,1.257
647.848,1.173
647.878,1.052
647.908,0.899
647.938,0.943
647.968,1.021
647.998,0.643
648.028,0.857
648.058,2.662
648.088,1.090
648.118,0.499
648.148,0.997
648.178,0.796
648.208,1.389
648.238,1.069
648.268,1.278
648.298,0.961
648.328,0.896
648.358,1.169
648.388,0.780
648.418,0.491
648.448,0.801
648.478,1.966
648.508,0.907
648.538,1.112
648.568,1.053
648.598,1.500
648.628,1.055
648.658,0.945
648.688,0.998
648.718,0.958
648.748,0.903
648.778,1.077
648.808,1.236
648.838,1.691
648.868,1.465
648.898,0.825
648.928,0.784
648.958,0.886
648.988,0.799
649.018,1.051
649.048,0.804
649.078,0.946
649.108,1.007
649.138,0.976
649.168,1.262
649.198,0.985
649.228,1.476
649.258,0.883
649.288,1.023
649.318,1.105
649.348,0.934
649.378,1.014
649.408,0.950
649.438,0.880
649.468,0.913
649.498,0.871
649.528,1.078
649.558,0.972
649.588,1.087
649.618,0.801
649.648,1.250
649.678,0.929
649.708,0.789
649.738,1.384
649.768,1.022
649.798,0.943
649.828,1.133
649.858,0.950
649.888,0.900
649.918,0.914
649.948,1.210
649.978,0.888
650.008,1.182
650.038,1.097
650.068,0.889
650.098,1.053
650.128,1.016
650.158,0.757
650.188,0.934
650.218,1.302
650.248,1.084
650.278,1.093
650.308,0.982
650.338,1.019
650.368,1.044
650.398,1.043
650.428,0.914
650.458,0.993
650.488,0.976
650.518,1.214
650.548,1.064
650.578,1.016
650.608,1.058
650.638,0.971
650.668,1.109
650.698,1.694
650.728,1.321
650.758,1.039
650.788,0.629
650.818,1.302
650.848,1.101
650.878,0.934
650.908,0.949
650.938,1.073
650.968,0.968
650.998,1.013
651.028,1.289
651.058,1.186
651.088,0.798
651.118,1.010
651.148,1.178
651.178,1.311
651.208,1.103
651.238,0.957
651.268,1.016
651.298,0.916
651.328,1.494
651.358,0.734
651.388,0.833
651.418,1.129
651.448,1.036
651.478,0.969
651.508,1.261
651.538,0.994
651.568,0.805
651.598,1.101
651.628,1.062
651.658,1.149
651.688,1.031
651.718,1.053
651.748,0.933
651.778,0.946
651.808,1.119
651.838,1.150
651.868,1.219
651.898,1.225
651.928,1.248
651.958,0.954
651.988,1.074
652.018,0.878
652.048,0.825
652.078,0.803
652.108,0.769
652.138,0.876
652.168,1.024
652.198,1.112
652.228,1.156
652.258,1.340
652.288,1.123
652.318,0.921
652.348,1.023
652.378,0.996
652.408,1.056
652.438,0.889
652.468,0.942
652.498,0.872
652.528,1.020
652.558,1.073
652.588,0.976
652.618,1.082
652.648,1.035
652.678,0.938
652.708,0.941
652.738,1.002
652.768,1.003
652.798,0.988
652.828,0.763
652.858,0.830
652.888,0.794
652.918,1.046
652.948,1.096
652.978,1.082
653.008,0.937
653.038,1.027
653.068,0.932
653.098,0.944
653.128,0.919
653.158,0.999
653.188,0.976
653.218,0.924
653.248,0.989
653.278,1.031
653.308,1.338
653.338,1.036
653.368,0.934
653.398,0.318
653.428,1.040
653.458,0.951
653.488,0.957
653.518,0.918
653.548,1.016
653.578,0.932
653.608,0.929
653.638,1.084
653.668,0.884
653.698,1.017
653.728,1.039
653.758,1.223
653.788,0.813
653.818,0.953
653.848,1.004
653.878,1.051
653.908,0.935
653.938,1.184
653.968,0.972
653.998,0.952
654.028,0.961
654.058,0.997
654.088,0.998
654.118,0.959
654.148,1.106
654.178,1.042
654.208,1.070
654.238,0.954
654.268,0.934
654.298,1.058
654.328,1.152
654.358,1.306
654.388,0.756
654.418,1.036
654.448,1.236
654.478,0.808
654.508,1.268
654.538,0.748
654.568,1.479
654.598,0.813
654.628,1.535
654.658,1.176
654.688,0.966
654.718,0.901
654.748,0.998
654.778,1.038
654.808,0.998
654.838,1.068
654.868,1.028
654.898,0.893
654.928,1.082
654.958,0.990
654.988,0.971
655.018,0.848
655.048,0.928
655.078,1.386
655.108,1.276
655.138,1.446
655.168,1.186
655.198,0.981
655.228,1.242
655.258,1.078
655.288,0.948
655.318,0.869
655.348,0.627
655.378,0.788
655.408,1.738
655.438,0.973
655.468,1.247
655.498,1.150
655.528,1.432
655.558,1.033
655.588,0.933
655.618,0.960
655.648,0.969
655.678,0.880
655.708,0.862
655.738,0.989
655.768,1.020
655.798,0.970
655.828,1.054
655.858,1.071
655.888,1.016
655.918,1.031
655.948,1.040
655.978,1.037
656.008,1.032
656.038,0.987
656.068,1.051
656.098,0.986
656.128,0.988
656.158,1.069
656.188,1.003
656.218,0.999
656.248,0.961
656.278,0.961
656.308,0.958
656.338,0.959
656.368,1.044
656.398,0.975
656.428,0.923
656.458,1.003
656.488,0.932
656.518,0.949
656.548,1.105
656.578,1.095
656.608,1.021
656.638,1.010
656.668,0.975
656.698,0.993
656.728,1.032
656.758,0.985
656.788,1.029
656.818,1.040
656.848,1.000
656.878,1.012
656.908,0.970
656.938,1.032
656.968,1.016
656.998,0.971
657.028,1.002
657.058,1.062
657.088,0.999
657.118,1.044
657.148,0.993
657.178,0.970
657.208,0.990
657.238,1.061
657.268,1.067
657.298,1.024
657.328,0.965
657.358,0.983
657.388,0.993
657.418,1.014
657.448,1.031
657.478,1.025
657.508,0.962
657.538,0.995
657.568,0.987
657.598,0.974
657.628,0.988
657.658,0.988
657.688,0.999
657.718,1.004
657.748,1.010
657.778,0.991
657.808,1.014
657.838,1.023
657.868,1.042
657.898,0.980
657.928,1.004
657.958,0.992
657.988,1.065
658.018,1.006
658.048,0.960
658.078,1.025
658.108,1.034
658.138,1.019
658.168,1.064
658.198,1.068
658.228,0.967
658.258,0.933
658.288,0.948
658.318,0.912
658.348,0.922
658.378,0.987
658.408,0.968
658.438,0.974
658.468,1.014
658.498,1.089
658.528,1.103
658.558,1.090
658.588,1.063
658.618,1.053
658.648,1.033
658.678,1.006
658.708,0.996
658.738,1.008
658.768,1.026
658.798,1.046
658.828,1.022
658.858,1.007
658.888,1.003
658.918,0.991
658.948,0.989
658.978,0.988
659.008,0.976
659.038,0.993
659.068,0.993
659.098,1.004
659.128,1.018
659.158,1.016
659.188,1.022
659.218,1.011
659.248,1.003
659.278,1.021
659.308,1.003
659.338,1.001
659.368,1.014
659.398,1.006
659.428,0.985
659.458,0.990
659.488,1.008
659.518,0.998
659.548,0.998
659.578,1.001
659.608,1.030
659.638,1.021
659.668,1.024
659.698,1.066
659.728,1.072
659.758,1.053
659.788,1.017
659.818,0.997
659.848,0.934
659.878,0.984
659.908,1.050
659.938,0.985
659.968,1.030
659.998,0.910
660.028,0.841
660.058,0.839
660.088,0.956
660.118,0.978
660.148,1.188
660.178,1.238
660.208,1.161
660.238,1.249
660.268,1.013
660.298,0.868
660.328,0.776
660.358,0.782
660.388,0.910
660.418,1.301
660.448,1.114
660.478,1.466
660.508,0.888
660.538,1.025
660.568,1.114
660.598,0.968
660.628,0.917
660.658,1.301
660.688,1.191
660.718,1.114
660.748,1.021
660.778,1.007
660.808,1.087
660.838,1.167
660.868,1.099
660.898,1.128
660.928,1.023
660.958,0.940
660.988,1.118
661.018,0.888
661.048,0.991
661.078,1.039
661.108,1.189
661.138,1.040
661.168,1.036
661.198,1.051
661.228,0.993
661.258,1.081
661.288,1.023
661.318,0.994
661.348,0.908
661.378,0.883
661.408,1.070
661.438,1.280
661.468,1.108
661.498,1.007
661.528,0.982
661.558,1.591
661.588,1.254
661.618,1.030
661.648,1.066
661.678,0.898
661.708,0.992
661.738,0.973
661.768,1.215
661.798,1.419
661.828,0.799
661.858,1.235
661.888,1.217
661.918,0.928
661.948,1.094
661.978,1.004
662.008,0.916
662.038,0.978
662.068,0.992
662.098,1.388
662.128,0.947
662.158,1.003
662.188,1.089
662.218,1.186
662.248,1.047
662.278,0.899
662.308,0.772
662.338,0.782
662.368,1.204
662.398,1.112
662.428,1.384
662.458,1.141
662.488,1.292
662.518,1.109
662.548,0.986
662.578,1.275
662.608,1.071
662.638,0.966
662.668,0.931
662.698,0.898
662.728,0.911
662.758,0.968
662.788,0.988
662.818,0.989
662.848,0.982
662.878,0.982
662.908,0.962
662.938,0.950
662.968,0.964
662.998,0.941
663.028,0.959
663.058,0.965
663.088,0.977
663.118,0.984
663.148,0.973
663.178,0.978
663.208,0.975
663.238,0.967
663.268,0.967
663.298,0.960
663.328,0.948
663.358,0.932
663.388,0.954
663.418,0.944
663.448,0.929
663.478,0.941
663.508,0.936
663.538,0.940
663.568,0.968
663.598,0.962
663.628,0.962
663.658,0.962
663.688,0.942
663.718,0.952
663.748,0.963
663.778,0.955
663.808,0.948
663.838,0.959
663.868,0.959
663.898,0.939
663.928,0.950
663.958,0.949
663.988,0.957
664.018,0.955
664.048,0.963
664.078,0.972
664.108,0.958
664.138,0.953
664.168,0.968
664.198,0.967
664.228,0.958
664.258,0.944
664.288,0.944
664.318,0.937
664.348,0.940
664.378,0.950
664.408,0.954
664.438,0.962
664.468,0.962
664.498,0.962
664.528,0.959
664.558,0.948
664.588,0.951
664.618,0.950
664.648,0.958
664.678,0.956
664.708,0.945
664.738,0.951
664.768,0.946
664.798,0.956
664.828,0.958
664.858,0.957
664.888,0.957
664.918,0.957
664.948,0.957
664.978,0.940
665.008,0.954
665.038,0.948
665.068,0.961
665.098,0.961
665.128,0.962
665.158,0.951
665.188,0.941
665.218,0.947
665.248,0.957
665.278,0.963
665.308,0.950
665.338,0.943
665.368,0.945
665.398,0.954
665.428,0.956
665.458,0.961
665.488,0.967
665.518,0.960
665.548,0.954
665.578,0.943
665.608,0.940
665.638,0.947
665.668,0.948
665.698,0.952
665.728,0.963
665.758,0.966
665.788,0.966
665.818,0.948
665.848,0.955
665.878,0.948
665.908,0.948
665.938,0.945
665.968,0.952
665.998,0.955
666.028,0.965
666.058,0.960
666.088,0.949
666.118,0.954
666.148,0.944
666.178,0.954
666.208,0.959
666.238,0.956
666.268,0.954
666.298,0.956
666.328,0.956
666.358,0.953
666.388,0.952
666.418,0.954
666.448,0.949
666.478,0.945
666.508,0.950
666.538,0.967
666.568,0.971
666.598,0.964
666.628,0.957
666.658,0.962
666.688,0.945
666.718,0.948
666.748,0.970
666.778,0.963
666.808,0.955
666.838,0.944
666.868,0.946
666.898,0.946
666.928,0.943
666.958,0.963
666.988,0.962
667.018,0.954
667.048,0.960
667.078,0.962
667.108,0.967
667.138,0.948
667.168,0.947
667.198,0.950
667.228,0.945
667.258,0.952
667.288,0.956
667.318,0.957
667.348,0.953
667.378,0.950
667.408,0.946
667.438,0.949
667.468,0.963
667.498,0.962
667.528,0.972
667.558,0.973
667.588,0.944
667.618,0.930
667.648,0.942
667.678,0.960
667.708,0.952
667.738,0.967
667.768,0.969
667.798,0.959
667.828,0.948
667.858,0.947
667.888,0.950
667.918,0.955
667.948,0.958
667.978,0.958
668.008,0.952
668.038,0.958
668.068,0.953
668.098,0.947
668.128,0.943
668.158,0.950
668.188,0.956
668.218,0.966
668.248,0.960
668.278,0.957
668.308,0.963
668.338,0.957
668.368,0.946
668.398,0.942
668.428,0.948
668.458,0.956
668.488,0.958
668.518,0.968
668.548,0.966
668.578,0.960
668.608,0.966
668.638,0.956
668.668,0.941
668.698,0.938
668.728,0.943
668.758,0.967
668.788,0.974
668.818,0.973
668.848,0.977
668.878,0.952
668.908,0.954
668.938,0.951
668.968,0.942
668.998,0.939
669.028,0.955
669.058,0.963
669.088,0.970
669.118,0.958
669.148,0.958
669.178,0.956
669.208,0.951
669.238,0.946
669.268,0.958
669.298,0.958
669.328,0.965
669.358,0.959
669.388,0.946
669.418,0.953
669.448,0.958
669.478,0.948
669.508,0.948
669.538,0.941
669.568,0.949
669.598,0.951
669.628,0.943
669.658,0.933
669.688,0.952
669.718,0.968
669.748,0.969
669.778,0.973
669.808,0.974
669.838,0.982
669.868,0.951
669.898,0.939
669.928,0.956
669.958,0.965
669.988,0.957
670.018,0.947
670.048,0.951
670.078,0.959
670.108,0.958
670.138,0.965
670.168,0.960
670.198,0.940
670.228,0.938
670.258,0.953
670.288,0.939
670.318,0.951
670.348,0.970
670.378,0.963
670.408,0.963
670.438,0.959
670.468,0.944
670.498,0.948
670.528,0.968
670.558,0.956
670.588,0.952
670.618,0.961
670.648,0.960
670.678,0.953
670.708,0.953
670.738,0.953
670.768,0.949
670.798,0.948
670.828,0.943
670.858,0.960
670.888,0.972
670.918,0.975
670.948,0.966
670.978,0.951
671.008,0.947
671.038,0.953
671.068,0.961
671.098,0.970
671.128,0.962
671.158,0.959
671.188,0.964
671.218,0.953
671.248,0.962
671.278,0.952
671.308,0.937
671.338,0.944
671.368,0.943
671.398,0.948
671.428,0.980
671.458,0.981
671.488,0.966
671.518,0.962
671.548,0.954
671.578,0.943
671.608,0.938
671.638,0.945
671.668,0.953
671.698,0.964
671.728,0.969
671.758,0.951
671.788,0.949
671.818,0.957
671.848,0.950
671.878,0.965
671.908,0.955
671.938,0.948
671.968,0.954
671.998,0.969
672.028,0.961
672.058,0.943
672.088,0.948
672.118,0.963
672.148,0.964
672.178,0.968
672.208,0.967
672.238,0.945
672.268,0.951
672.298,0.944
672.328,0.954
672.358,0.979
672.388,0.967
672.418,0.944
672.448,0.937
672.478,0.961
672.508,0.973
672.538,0.955
672.568,0.966
672.598,0.977
672.628,0.953
672.658,0.949
672.688,0.953
672.718,0.951
672.748,0.944
672.778,0.951
672.808,0.963
672.838,0.965
672.868,0.966
672.898,0.957
672.928,0.939
672.958,0.936
672.988,0.953
673.018,0.967
673.048,0.965
673.078,0.969
673.108,0.976
673.138,0.960
673.168,0.952
673.198,0.942
673.228,0.945
673.258,0.954
673.288,0.962
673.318,0.963
673.348,0.959
673.378,0.960
673.408,0.970
673.438,0.962
673.468,0.962
