df_hash,22ZHK4.8FYAMK
186.052,1.035
186.082,1.032
186.112,1.037
186.142,1.035
186.172,1.033
186.202,1.035
186.232,1.034
186.262,1.035
186.292,1.032
186.322,1.036
186.352,1.042
186.382,1.035
186.412,1.035
186.442,1.037
186.472,1.034
186.502,1.034
186.532,1.037
186.562,1.034
186.592,1.038
186.622,1.033
186.652,1.034
186.682,1.037
186.712,1.038
186.742,1.034
186.772,1.034
186.802,1.034
186.832,1.035
186.862,1.033
186.892,1.034
186.922,1.040
186.952,1.039
186.982,1.035
187.012,1.035
187.042,1.039
187.072,1.038
187.102,1.032
187.132,1.027
187.162,1.041
187.192,1.039
187.222,1.032
187.252,1.038
187.282,1.034
187.312,1.036
187.342,1.035
187.372,1.032
187.402,1.037
187.432,1.031
187.462,1.039
187.492,1.037
187.522,1.035
187.552,1.036
187.582,1.035
187.612,1.035
187.642,1.036
187.672,1.034
187.702,1.032
187.732,1.038
187.762,1.041
187.792,1.035
187.822,1.037
187.852,1.036
187.882,1.034
187.912,1.036
187.942,1.037
187.972,1.033
188.002,1.036
188.032,1.031
188.062,1.035
188.092,1.039
188.122,1.034
188.152,1.029
188.182,1.035
188.212,1.037
188.242,1.034
188.272,1.035
188.302,1.036
188.332,1.041
188.362,1.038
188.392,1.032
188.422,1.036
188.452,1.034
188.482,1.038
188.512,1.037
188.542,1.037
188.572,1.036
188.602,1.033
188.632,1.035
188.662,1.036
188.692,1.042
188.722,1.040
188.752,1.036
188.782,1.034
188.812,1.035
188.842,1.037
188.872,1.036
188.902,1.038
188.932,1.031
188.962,1.040
188.992,1.038
189.022,1.034
189.052,1.035
189.082,1.035
189.112,1.036
189.142,1.037
189.172,1.034
189.202,1.037
189.232,1.039
189.262,1.036
189.292,1.035
189.322,1.035
189.352,1.037
189.382,1.038
189.412,1.038
189.442,1.037
189.472,1.033
189.502,1.034
189.532,1.037
189.562,1.035
189.592,1.038
189.622,1.036
189.652,1.038
189.682,1.035
189.712,1.035
189.742,1.037
189.772,1.034
189.802,1.036
189.832,1.034
189.862,1.034
189.892,1.037
189.922,1.040
189.952,1.036
189.982,1.035
190.012,1.037
190.042,1.037
190.072,1.037
190.102,1.035
190.132,1.038
190.162,1.034
190.192,1.036
190.222,1.037
190.252,1.036
190.282,1.037
190.312,1.033
190.342,1.034
190.372,1.036
190.402,1.036
190.432,1.035
190.462,1.037
190.492,1.032
190.522,1.035
190.552,1.036
190.582,1.038
190.612,1.037
190.642,1.035
190.672,1.038
190.702,1.041
190.732,1.036
190.762,1.033
190.792,1.039
190.822,1.039
190.852,1.033
190.882,1.038
190.912,1.037
190.942,1.039
190.972,1.040
191.002,1.030
191.032,1.039
191.062,1.035
191.092,1.034
191.122,1.034
191.152,1.036
191.182,1.033
191.212,1.036
191.242,1.038
191.272,1.037
191.302,1.038
191.332,1.038
191.362,1.038
191.392,1.034
191.422,1.033
191.452,1.038
191.482,1.038
191.512,1.036
191.542,1.038
191.572,1.040
191.602,1.038
191.632,1.035
191.662,1.036
191.692,1.034
191.722,1.040
191.752,1.034
191.782,1.033
191.812,1.033
191.842,1.035
191.872,1.034
191.902,1.033
191.932,1.038
191.962,1.041
191.992,1.036
192.022,1.032
192.052,1.037
192.082,1.042
192.112,1.037
192.142,1.035
192.172,1.037
192.202,1.036
192.232,1.036
192.262,1.037
192.292,1.035
192.322,1.033
192.352,1.038
192.382,1.040
192.412,1.034
192.442,1.034
192.472,1.035
192.502,1.038
192.532,1.035
192.562,1.035
192.592,1.035
192.622,1.037
192.652,1.037
192.682,1.039
192.712,1.040
192.742,1.038
192.772,1.034
192.802,1.040
192.832,1.037
192.862,1.033
192.892,1.034
192.922,1.032
192.952,1.036
192.982,1.039
193.012,1.033
193.042,1.036
193.072,1.034
193.102,1.037
193.132,1.035
193.162,1.034
193.192,1.037
193.222,1.031
193.252,1.037
193.282,1.039
193.312,1.038
193.342,1.038
193.372,1.034
193.402,1.040
193.432,1.037
193.462,1.036
193.492,1.035
193.522,1.040
193.552,1.041
193.582,1.033
193.612,1.037
193.642,1.036
193.672,1.038
193.702,1.036
193.732,1.036
193.762,1.037
193.792,1.038
193.822,1.035
193.852,1.038
193.882,1.040
193.912,1.036
193.942,1.034
193.972,1.035
194.002,1.032
194.032,1.039
194.062,1.038
194.092,1.032
194.122,1.040
194.152,1.038
194.182,1.033
194.212,1.036
194.242,1.038
194.272,1.034
194.302,1.036
194.332,1.037
194.362,1.036
194.392,1.037
194.422,1.034
194.452,1.040
194.482,1.039
194.512,1.037
194.542,1.032
194.572,1.036
194.602,1.033
194.632,1.034
194.662,1.038
194.692,1.033
194.722,1.043
194.752,1.036
194.782,1.033
194.812,1.032
194.842,1.036
194.872,1.035
194.902,1.034
194.932,1.036
194.962,1.038
194.992,1.038
195.022,1.034
195.052,1.039
195.082,1.039
195.112,1.034
195.142,1.037
195.172,1.031
195.202,1.035
195.232,1.038
195.262,1.038
195.292,1.037
195.322,1.037
195.352,1.043
195.382,1.035
195.412,1.034
195.442,1.035
195.472,1.036
195.502,1.036
195.532,1.035
195.562,1.036
195.592,1.035
195.622,1.037
195.652,1.035
195.682,1.033
195.712,1.036
195.742,1.039
195.772,1.036
195.802,1.036
195.832,1.034
195.862,1.036
195.892,1.036
195.922,1.038
195.952,1.034
195.982,1.041
196.012,1.037
196.042,1.032
196.072,1.038
196.102,1.033
196.132,1.036
196.162,1.039
196.192,1.036
196.222,1.036
196.252,1.040
196.282,1.040
196.312,1.035
196.342,1.037
196.372,1.033
196.402,1.038
196.432,1.039
196.462,1.037
196.492,1.034
196.522,1.035
196.552,1.035
196.582,1.037
196.612,1.036
196.642,1.032
196.672,1.039
196.702,1.038
196.732,1.036
196.762,1.032
196.792,1.038
196.822,1.035
196.852,1.038
196.882,1.037
196.912,1.033
196.942,1.038
196.972,1.038
197.002,1.035
197.032,1.036
197.062,1.031
197.092,1.040
197.122,1.039
197.152,1.037
197.182,1.036
197.212,1.034
197.242,1.034
197.272,1.035
197.302,1.037
197.332,1.034
197.362,1.043
197.392,1.037
197.422,1.033
197.452,1.037
197.482,1.036
197.512,1.037
197.542,1.036
197.572,1.035
197.602,1.038
197.632,1.038
197.662,1.039
197.692,1.038
197.722,1.039
197.752,1.032
197.782,1.037
197.812,1.039
197.842,1.039
197.872,1.040
197.902,1.034
197.932,1.035
197.962,1.037
197.992,1.034
198.022,1.036
198.052,1.036
198.082,1.040
198.112,1.034
198.142,1.036
198.172,1.038
198.202,1.037
198.232,1.034
198.262,1.036
198.292,1.041
198.322,1.036
198.352,1.037
198.382,1.041
198.412,1.035
198.442,1.037
198.472,1.030
198.502,1.036
198.532,1.039
198.562,1.038
198.592,1.037
198.622,1.037
198.652,1.035
198.682,1.034
198.712,1.036
198.742,1.034
198.772,1.038
198.802,1.041
198.832,1.035
198.862,1.035
198.892,1.038
198.922,1.034
198.952,1.034
198.982,1.037
199.012,1.036
199.042,1.034
199.072,1.037
199.102,1.040
199.132,1.038
199.162,1.037
199.192,1.030
199.222,1.034
199.252,1.037
199.282,1.036
199.312,1.034
199.342,1.036
199.372,1.036
199.402,1.040
199.432,1.036
199.462,1.038
199.492,1.037
199.522,1.038
199.552,1.037
199.582,1.033
199.612,1.038
199.642,1.035
199.672,1.036
199.702,1.035
199.732,1.039
199.762,1.038
199.792,1.037
199.822,1.033
199.852,1.032
199.882,1.041
199.912,1.042
199.942,1.033
199.972,1.036
200.002,1.034
200.032,1.038
200.062,1.036
200.092,1.034
200.122,1.036
200.152,1.039
200.182,1.037
200.212,1.039
200.242,1.039
200.272,1.036
200.302,1.032
200.332,1.038
200.362,1.038
200.392,1.033
200.422,1.037
200.452,1.035
200.482,1.040
200.512,1.039
200.542,1.037
200.572,1.037
200.602,1.033
200.632,1.036
200.662,1.036
200.692,1.036
200.722,1.037
200.752,1.036
200.782,1.038
200.812,1.036
200.842,1.038
200.872,1.033
200.902,1.038
200.932,1.041
200.962,1.037
200.992,1.039
201.022,1.037
201.052,1.040
201.082,1.040
201.112,1.038
201.142,1.037
201.172,1.037
201.202,1.034
201.232,1.039
201.262,1.038
201.292,1.037
201.322,1.033
201.352,1.038
201.382,1.033
201.412,1.034
201.442,1.035
201.472,1.039
201.502,1.037
201.532,1.038
201.562,1.037
201.592,1.037
201.622,1.034
201.652,1.040
201.682,1.042
201.712,1.037
201.742,1.036
201.772,1.037
201.802,1.036
201.832,1.036
201.862,1.038
201.892,1.036
201.922,1.041
201.952,1.032
201.982,1.035
202.012,1.036
202.042,1.038
202.072,1.037
202.102,1.035
202.132,1.037
202.162,1.037
202.192,1.035
202.222,1.037
202.252,1.039
202.282,1.035
202.312,1.033
202.342,1.033
202.372,1.036
202.402,1.036
202.432,1.037
202.462,1.029
202.492,1.038
202.522,1.038
202.552,1.035
202.582,1.036
202.612,1.041
202.642,1.037
202.672,1.037
202.702,1.036
202.732,1.038
202.762,1.040
202.792,1.037
202.822,1.039
202.852,1.038
202.882,1.037
202.912,1.035
202.942,1.037
202.972,1.037
203.002,1.034
203.032,1.040
203.062,1.034
203.092,1.038
203.122,1.037
203.152,1.035
203.182,1.037
203.212,1.033
203.242,1.036
203.272,1.037
203.302,1.038
203.332,1.038
203.362,1.032
203.392,1.039
203.422,1.041
203.452,1.039
203.482,1.035
203.512,1.036
203.542,1.039
203.572,1.038
203.602,1.038
203.632,1.037
203.662,1.035
203.692,1.037
203.722,1.039
203.752,1.041
203.782,1.034
203.812,1.039
203.842,1.039
203.872,1.033
203.902,1.036
203.932,1.036
203.962,1.034
203.992,1.038
204.022,1.037
204.052,1.035
204.082,1.038
204.112,1.039
204.142,1.037
204.172,1.035
204.202,1.033
204.232,1.036
204.262,1.037
204.292,1.036
204.322,1.033
204.352,1.034
204.382,1.038
204.412,1.035
204.442,1.037
204.472,1.037
204.502,1.036
204.532,1.041
204.562,1.033
204.592,1.037
204.622,1.033
204.652,1.039
204.682,1.036
204.712,1.038
204.742,1.038
204.772,1.034
204.802,1.038
204.832,1.038
204.862,1.038
204.892,1.039
204.922,1.031
204.952,1.038
204.982,1.036
205.012,1.038
205.042,1.038
205.072,1.037
205.102,1.038
205.132,1.037
205.162,1.036
205.192,1.032
205.222,1.034
205.252,1.037
205.282,1.040
205.312,1.034
205.342,1.038
205.372,1.037
205.402,1.038
205.432,1.040
205.462,1.035
205.492,1.037
205.522,1.041
205.552,1.035
205.582,1.035
205.612,1.037
205.642,1.036
205.672,1.038
205.702,1.035
205.732,1.037
205.762,1.035
205.792,1.033
205.822,1.038
205.852,1.037
205.882,1.042
205.912,1.031
205.942,1.039
205.972,1.038
206.002,1.032
206.032,1.039
206.062,1.036
206.092,1.038
206.122,1.036
206.152,1.034
206.182,1.039
206.212,1.036
206.242,1.037
206.272,1.033
206.302,1.039
206.332,1.037
206.362,1.040
206.392,1.037
206.422,1.035
206.452,1.037
206.482,1.033
206.512,1.035
206.542,1.039
206.572,1.037
206.602,1.043
206.632,1.030
206.662,1.034
206.692,1.034
206.722,1.037
206.752,1.035
206.782,1.039
206.812,1.040
206.842,1.038
206.872,1.036
206.902,1.035
206.932,1.041
206.962,1.042
206.992,1.037
207.022,1.036
207.052,1.036
207.082,1.036
207.112,1.039
207.142,1.036
207.172,1.035
207.202,1.041
207.232,1.039
207.262,1.035
207.292,1.040
207.322,1.037
207.352,1.033
207.382,1.038
207.412,1.039
207.442,1.034
207.472,1.035
207.502,1.035
207.532,1.038
207.562,1.042
207.592,1.036
207.622,1.032
207.652,1.035
207.682,1.036
207.712,1.040
207.742,1.040
207.772,1.033
207.802,1.040
207.832,1.044
207.862,1.035
207.892,1.031
207.922,1.034
207.952,1.037
207.982,1.038
208.012,1.041
208.042,1.035
208.072,1.034
208.102,1.040
208.132,1.040
208.162,1.037
208.192,1.036
208.222,1.036
208.252,1.040
208.282,1.038
208.312,1.037
208.342,1.038
208.372,1.038
208.402,1.038
208.432,1.037
208.462,1.040
208.492,1.035
208.522,1.034
208.552,1.038
208.582,1.030
208.612,1.038
208.642,1.034
208.672,1.038
208.702,1.033
208.732,1.034
208.762,1.042
208.792,1.035
208.822,1.037
208.852,1.035
208.882,1.038
208.912,1.039
208.942,1.040
208.972,1.034
209.002,1.042
209.032,1.039
209.062,1.031
209.092,1.040
209.122,1.040
209.152,1.035
209.182,1.042
209.212,1.040
209.242,1.035
209.272,1.041
209.302,1.036
209.332,1.038
209.362,1.035
209.392,1.039
209.422,1.041
209.452,1.036
209.482,1.034
209.512,1.039
209.542,1.039
209.572,1.044
209.602,1.039
209.632,1.034
209.662,1.035
209.692,1.037
209.722,1.032
209.752,1.033
209.782,1.037
209.812,1.041
209.842,1.039
209.872,1.039
209.902,1.031
209.932,1.034
209.962,1.039
209.992,1.039
210.022,1.037
210.052,1.031
210.082,1.035
210.112,1.037
210.142,1.039
210.172,1.034
210.202,1.039
210.232,1.037
210.262,1.036
210.292,1.034
210.322,1.039
210.352,1.037
210.382,1.037
210.412,1.037
210.442,1.036
210.472,1.036
210.502,1.041
210.532,1.041
210.562,1.041
210.592,1.037
210.622,1.036
210.652,1.038
210.682,1.039
210.712,1.038
210.742,1.041
210.772,1.040
210.802,1.038
210.832,1.036
210.862,1.037
210.892,1.034
210.922,1.035
210.952,1.037
210.982,1.041
211.012,1.037
211.042,1.036
211.072,1.034
211.102,1.037
211.132,1.037
211.162,1.039
211.192,1.034
211.222,1.036
211.252,1.037
211.282,1.038
211.312,1.039
211.342,1.035
211.372,1.039
211.402,1.038
211.432,1.035
211.462,1.038
211.492,1.039
211.522,1.037
211.552,1.039
211.582,1.038
211.612,1.033
211.642,1.035
211.672,1.034
211.702,1.040
211.732,1.042
211.762,1.038
211.792,1.034
211.822,1.035
211.852,1.036
211.882,1.041
211.912,1.033
211.942,1.034
211.972,1.037
212.002,1.039
212.032,1.032
212.062,1.036
212.092,1.040
212.122,1.036
212.152,1.037
212.182,1.036
212.212,1.038
212.242,1.034
212.272,1.035
212.302,1.036
212.332,1.041
212.362,1.045
212.392,1.036
212.422,1.031
212.452,1.036
212.482,1.037
212.512,1.037
212.542,1.039
212.572,1.038
212.602,1.045
212.632,1.034
212.662,1.035
212.692,1.036
212.722,1.037
212.752,1.036
212.782,1.035
212.812,1.039
212.842,1.036
212.872,1.034
212.902,1.033
212.932,1.040
212.962,1.037
212.992,1.040
213.022,1.037
213.052,1.037
213.082,1.039
213.112,1.037
213.142,1.034
213.172,1.034
213.202,1.040
213.232,1.039
213.262,1.038
213.292,1.036
213.322,1.036
213.352,1.038
213.382,1.038
213.412,1.039
213.442,1.038
213.472,1.036
213.502,1.038
213.532,1.036
213.562,1.034
213.592,1.035
213.622,1.041
213.652,1.041
213.682,1.039
213.712,1.037
213.742,1.037
213.772,1.036
213.802,1.039
213.832,1.037
213.862,1.035
213.892,1.040
213.922,1.038
213.952,1.036
213.982,1.037
214.012,1.036
214.042,1.039
214.072,1.038
214.102,1.038
214.132,1.040
214.162,1.034
214.192,1.039
214.222,1.038
214.252,1.038
214.282,1.038
214.312,1.033
214.342,1.041
214.372,1.040
214.402,1.040
214.432,1.042
214.462,1.041
214.492,1.035
214.522,1.037
214.552,1.039
214.582,1.036
214.612,1.043
214.642,1.039
214.672,1.035
214.702,1.038
214.732,1.041
214.762,1.037
214.792,1.037
214.822,1.036
214.852,1.039
214.882,1.036
214.912,1.038
214.942,1.041
214.972,1.045
215.002,1.043
215.032,1.038
215.062,1.040
215.092,1.040
215.122,1.039
215.152,1.033
215.182,1.043
215.212,1.037
215.242,1.038
215.272,1.042
215.302,1.037
215.332,1.062
215.362,1.043
215.392,1.032
215.422,1.038
215.452,1.032
215.482,1.031
215.512,1.041
215.542,1.040
215.572,1.042
215.602,1.041
215.632,1.038
215.662,1.041
215.692,1.039
215.722,1.045
215.752,1.044
215.782,1.040
215.812,1.058
215.842,1.045
215.872,1.025
215.902,1.021
215.932,1.030
215.962,1.026
215.992,1.034
216.022,1.035
216.052,1.046
216.082,1.050
216.112,1.038
216.142,1.031
216.172,1.033
216.202,1.037
216.232,1.034
216.262,1.027
216.292,1.028
216.322,1.034
216.352,1.030
216.382,1.027
216.412,1.030
216.442,1.039
216.472,1.042
216.502,1.032
216.532,1.040
216.562,1.042
216.592,1.037
216.622,1.034
216.652,1.030
216.682,1.024
216.712,1.036
216.742,1.034
216.772,1.042
216.802,1.028
216.832,1.040
216.862,1.056
216.892,1.042
216.922,1.023
216.952,1.031
216.982,1.037
217.012,1.046
217.042,1.048
217.072,1.057
217.102,1.039
217.132,1.025
217.162,1.051
217.192,1.048
217.222,1.025
217.252,1.038
217.282,1.035
217.312,1.017
217.342,0.997
217.372,1.026
217.402,1.042
217.432,1.027
217.462,1.053
217.492,1.068
217.522,1.068
217.552,1.041
217.582,1.043
217.612,1.044
217.642,1.049
217.672,1.030
217.702,1.021
217.732,1.038
217.762,1.032
217.792,1.026
217.822,1.028
217.852,1.041
217.882,1.026
217.912,1.046
217.942,1.057
217.972,1.021
218.002,1.057
218.032,1.029
218.062,1.026
218.092,1.038
218.122,1.050
218.152,1.046
218.182,1.029
218.212,1.021
218.242,1.056
218.272,1.063
218.302,1.039
218.332,1.055
218.362,1.055
218.392,1.050
218.422,1.039
218.452,1.036
218.482,1.035
218.512,1.035
218.542,1.043
218.572,1.040
218.602,1.049
218.632,1.046
218.662,1.043
218.692,1.038
218.722,1.035
218.752,1.039
218.782,1.052
218.812,1.043
218.842,1.047
218.872,1.051
218.902,1.031
218.932,1.039
218.962,1.036
218.992,1.030
219.022,1.033
219.052,1.030
219.082,1.031
219.112,1.033
219.142,1.042
219.172,1.038
219.202,1.032
219.232,1.016
219.262,1.011
219.292,1.002
219.322,1.036
219.352,1.056
219.382,1.054
219.412,1.024
219.442,1.021
219.472,1.028
219.502,1.030
219.532,1.028
219.562,1.031
219.592,1.027
219.622,1.022
219.652,1.024
219.682,1.028
219.712,1.024
219.742,1.026
219.772,1.030
219.802,1.034
219.832,1.025
219.862,1.015
219.892,1.021
219.922,1.025
219.952,1.025
219.982,1.021
220.012,1.017
220.042,1.027
220.072,1.023
220.102,1.033
220.132,1.035
220.162,1.022
220.192,1.021
220.222,1.021
220.252,1.021
220.282,1.026
220.312,1.026
220.342,1.030
220.372,1.021
220.402,1.025
220.432,1.028
220.462,1.033
220.492,1.032
220.522,1.027
220.552,1.025
220.582,1.029
220.612,1.031
220.642,1.026
220.672,1.028
220.702,1.028
220.732,1.028
220.762,1.030
220.792,1.032
220.822,1.025
220.852,1.031
220.882,1.021
220.912,1.031
220.942,1.042
220.972,1.027
221.002,1.037
221.032,1.062
221.062,1.035
221.092,1.011
221.122,0.999
221.152,1.009
221.182,1.014
221.212,1.007
221.242,1.017
221.272,0.993
221.302,0.976
221.332,1.058
221.362,1.093
221.392,1.036
221.422,1.038
221.452,1.049
221.482,1.020
221.512,1.009
221.542,1.019
221.572,0.998
221.602,1.014
221.632,1.048
221.662,1.046
221.692,1.035
221.722,1.028
221.752,1.027
221.782,1.037
221.812,1.027
221.842,1.027
221.872,1.031
221.902,1.033
221.932,1.014
221.962,1.018
221.992,1.031
222.022,1.042
222.052,1.047
222.082,1.057
222.112,1.027
222.142,1.001
222.172,1.007
222.202,1.035
222.232,1.043
222.262,1.040
222.292,1.054
222.322,1.054
222.352,1.029
222.382,1.042
222.412,1.027
222.442,1.011
222.472,1.035
222.502,1.059
222.532,1.051
222.562,1.048
222.592,1.036
222.622,1.023
222.652,1.033
222.682,1.046
222.712,1.045
222.742,1.055
222.772,1.052
222.802,1.060
222.832,1.057
222.862,1.069
222.892,1.046
222.922,1.060
222.952,1.059
222.982,1.042
223.012,1.035
223.042,1.044
223.072,1.034
223.102,1.023
223.132,1.045
223.162,1.048
223.192,1.023
223.222,1.039
223.252,1.049
223.282,1.063
223.312,1.059
223.342,1.043
223.372,1.042
223.402,1.037
223.432,1.033
223.462,1.021
223.492,1.028
223.522,1.044
223.552,1.047
223.582,1.048
223.612,1.026
223.642,1.020
223.672,1.025
223.702,1.029
223.732,1.052
223.762,1.065
223.792,1.041
223.822,0.976
223.852,0.992
223.882,1.026
223.912,1.021
223.942,1.040
223.972,1.036
224.002,1.053
224.032,1.037
224.062,1.034
224.092,1.023
224.122,1.032
224.152,1.023
224.182,1.027
224.212,1.032
224.242,1.026
224.272,1.036
224.302,1.040
224.332,1.045
224.362,1.029
224.392,1.031
224.422,1.028
224.452,1.025
224.482,1.010
224.512,1.013
224.542,0.997
224.572,1.038
224.602,1.054
224.632,1.034
224.662,1.028
224.692,1.037
224.722,1.023
224.752,1.033
224.782,1.045
224.812,1.048
224.842,1.051
224.872,1.062
224.902,1.064
224.932,1.062
224.962,1.049
224.992,1.047
225.022,1.062
225.052,1.053
225.082,1.046
225.112,1.042
225.142,1.068
225.172,1.060
225.202,1.053
225.232,1.070
225.262,1.063
225.292,1.073
225.322,1.076
225.352,1.077
225.382,1.068
225.412,1.059
225.442,1.059
225.472,1.062
225.502,1.066
225.532,1.063
225.562,1.068
225.592,1.066
225.622,1.069
225.652,1.067
225.682,1.066
225.712,1.067
225.742,1.062
225.772,1.064
225.802,1.065
225.832,1.069
225.862,1.061
225.892,1.062
225.922,1.064
225.952,1.062
225.982,1.057
226.012,1.058
226.042,1.066
226.072,1.068
226.102,1.059
226.132,1.056
226.162,1.062
226.192,1.062
226.222,1.056
226.252,1.063
226.282,1.062
226.312,1.065
226.342,1.061
226.372,1.065
226.402,1.057
226.432,1.058
226.462,1.067
226.492,1.062
226.522,1.067
226.552,1.062
226.582,1.058
226.612,1.068
226.642,1.066
226.672,1.066
226.702,1.062
226.732,1.067
226.762,1.063
226.792,1.068
226.822,1.068
226.852,1.060
226.882,1.065
226.912,1.063
226.942,1.066
226.972,1.066
227.002,1.066
227.032,1.069
227.062,1.064
227.092,1.062
227.122,1.068
227.152,1.068
227.182,1.062
227.212,1.063
227.242,1.061
227.272,1.065
227.302,1.067
227.332,1.062
227.362,1.063
227.392,1.066
227.422,1.062
227.452,1.067
227.482,1.065
227.512,1.065
227.542,1.069
227.572,1.062
227.602,1.066
227.632,1.064
227.662,1.065
227.692,1.067
227.722,1.059
227.752,1.066
227.782,1.070
227.812,1.064
227.842,1.066
227.872,1.064
227.902,1.068
227.932,1.061
227.962,1.067
227.992,1.069
228.022,1.062
228.052,1.068
228.082,1.067
228.112,1.064
228.142,1.070
228.172,1.062
228.202,1.062
228.232,1.063
228.262,1.064
228.292,1.068
228.322,1.062
228.352,1.062
228.382,1.065
228.412,1.070
228.442,1.064
228.472,1.063
228.502,1.066
228.532,1.067
228.562,1.065
228.592,1.062
228.622,1.063
228.652,1.067
228.682,1.067
228.712,1.065
228.742,1.064
228.772,1.064
228.802,1.064
228.832,1.062
228.862,1.062
228.892,1.063
228.922,1.071
228.952,1.065
228.982,1.064
229.012,1.063
229.042,1.065
229.072,1.065
229.102,1.069
229.132,1.066
229.162,1.067
229.192,1.061
229.222,1.063
229.252,1.066
229.282,1.066
229.312,1.065
229.342,1.064
229.372,1.064
229.402,1.066
229.432,1.066
229.462,1.068
229.492,1.063
229.522,1.069
229.552,1.066
229.582,1.062
229.612,1.067
229.642,1.072
229.672,1.064
229.702,1.070
229.732,1.065
229.762,1.064
229.792,1.067
229.822,1.067
229.852,1.066
229.882,1.068
229.912,1.072
229.942,1.079
229.972,1.076
230.002,1.076
230.032,1.077
230.062,1.078
