df_hash,22ZHK4.HTY8RN
467.128,1.016
467.158,1.009
467.188,1.006
467.218,1.012
467.248,1.011
467.278,1.016
467.308,1.012
467.338,1.015
467.368,1.012
467.398,1.015
467.428,1.011
467.458,1.012
467.488,1.012
467.518,1.010
467.548,1.010
467.578,1.012
467.608,1.011
467.638,1.013
467.668,1.013
467.698,1.011
467.728,1.011
467.758,1.005
467.788,1.013
467.818,1.019
467.848,1.015
467.878,1.006
467.908,1.010
467.938,1.015
467.968,1.020
467.998,1.011
468.028,1.014
468.058,1.015
468.088,1.008
468.118,1.013
468.148,1.015
468.178,1.004
468.208,1.003
468.238,1.013
468.268,1.016
468.298,1.015
468.328,1.014
468.358,1.015
468.388,1.016
468.418,1.012
468.448,1.013
468.478,1.018
468.508,1.013
468.538,1.013
468.568,1.008
468.598,1.012
468.628,1.012
468.658,1.015
468.688,1.015
468.718,1.018
468.748,1.009
468.778,1.018
468.808,1.014
468.838,1.016
468.868,1.009
468.898,1.011
468.928,1.012
468.958,1.017
468.988,1.017
469.018,1.011
469.048,1.012
469.078,1.016
469.108,1.016
469.138,1.002
469.168,1.004
469.198,1.005
469.228,1.010
469.258,1.010
469.288,1.012
469.318,1.015
469.348,1.018
469.378,1.014
469.408,1.018
469.438,1.012
469.468,1.016
469.498,1.011
469.528,1.012
469.558,1.009
469.588,1.013
469.618,1.016
469.648,1.010
469.678,1.015
469.708,1.003
469.738,1.013
469.768,1.022
469.798,1.018
469.828,1.007
469.858,1.011
469.888,1.017
469.918,1.016
469.948,1.013
469.978,1.010
470.008,1.012
470.038,1.009
470.068,1.012
470.098,1.007
470.128,1.009
470.158,1.011
470.188,1.012
470.218,1.000
470.248,1.004
470.278,1.022
470.308,1.017
470.338,1.015
470.368,1.014
470.398,1.012
470.428,1.013
470.458,1.010
470.488,1.012
470.518,1.017
470.548,1.015
470.578,1.008
470.608,1.012
470.638,1.018
470.668,1.018
470.698,1.014
470.728,1.008
470.758,1.009
470.788,1.009
470.818,1.015
470.848,1.008
470.878,1.007
470.908,1.010
470.938,1.011
470.968,1.014
470.998,1.012
471.028,1.005
471.058,1.011
471.088,1.013
471.118,1.012
471.148,1.013
471.178,1.015
471.208,1.015
471.238,1.016
471.268,1.013
471.298,1.013
471.328,1.021
471.358,1.027
471.388,1.024
471.418,1.034
471.448,1.037
471.478,1.023
471.508,1.007
471.538,0.999
471.568,0.991
471.598,0.996
471.628,1.001
471.658,1.008
471.688,1.006
471.718,0.998
471.748,1.006
471.778,1.005
471.808,1.014
471.838,1.020
471.868,1.027
471.898,1.028
471.928,1.008
471.958,1.000
471.988,0.998
472.018,0.996
472.048,1.010
472.078,1.021
472.108,1.033
472.138,1.026
472.168,1.018
472.198,1.021
472.228,1.025
472.258,1.011
472.288,1.010
472.318,1.004
472.348,1.018
472.378,1.016
472.408,1.006
472.438,1.013
472.468,1.018
472.498,1.015
472.528,1.018
472.558,1.018
472.588,1.011
472.618,1.004
472.648,1.015
472.678,1.022
472.708,1.019
472.738,1.021
472.768,1.015
472.798,1.012
472.828,1.006
472.858,1.011
472.888,1.025
472.918,1.020
472.948,1.013
472.978,1.018
473.008,1.019
473.038,1.021
473.068,1.015
473.098,1.009
473.128,1.017
473.158,1.021
473.188,1.012
473.218,1.019
473.248,1.010
473.278,1.014
473.308,1.019
473.338,1.020
473.368,1.019
473.398,1.020
473.428,1.023
473.458,1.018
473.488,1.015
473.518,1.005
473.548,1.011
473.578,1.006
473.608,1.012
473.638,1.019
473.668,1.013
473.698,1.010
473.728,1.014
473.758,1.021
473.788,1.020
473.818,1.017
473.848,1.021
473.878,1.016
473.908,1.021
473.938,1.017
473.968,1.011
473.998,1.014
474.028,1.015
474.058,1.018
474.088,1.011
474.118,1.015
474.148,1.011
474.178,1.013
474.208,1.021
474.238,1.022
474.268,1.023
474.298,1.022
474.328,1.023
474.358,1.022
474.388,1.016
474.418,1.013
474.448,1.009
474.478,1.015
474.508,1.017
474.538,1.021
474.568,1.017
474.598,1.021
474.628,1.020
474.658,1.017
474.688,1.019
474.718,1.018
474.748,1.019
474.778,1.021
474.808,1.013
474.838,1.014
474.868,1.006
474.898,1.020
474.928,1.020
474.958,1.014
474.988,1.015
475.018,1.016
475.048,1.020
475.078,1.017
475.108,1.023
475.138,1.014
475.168,1.009
475.198,1.012
475.228,1.020
475.258,1.019
475.288,1.018
475.318,1.015
475.348,1.015
475.378,1.013
475.408,1.015
475.438,1.010
475.468,1.010
475.498,1.011
475.528,1.016
475.558,1.013
475.588,1.010
475.618,1.014
475.648,1.011
475.678,1.006
475.708,1.010
475.738,1.014
475.768,1.019
475.798,1.025
475.828,1.021
475.858,1.021
475.888,1.030
475.918,1.034
475.948,1.022
475.978,1.019
476.008,1.008
476.038,1.009
476.068,1.012
476.098,1.017
476.128,1.017
476.158,1.006
476.188,1.016
476.218,1.016
476.248,1.009
476.278,1.002
476.308,1.014
476.338,1.029
476.368,1.018
476.398,1.019
476.428,1.014
476.458,1.016
476.488,1.012
476.518,1.016
476.548,1.011
476.578,1.014
476.608,1.004
476.638,1.005
476.668,1.015
476.698,1.025
476.728,1.024
476.758,1.014
476.788,1.014
476.818,1.013
476.848,1.012
476.878,1.014
476.908,1.012
476.938,1.019
476.968,1.020
476.998,1.012
477.028,1.018
477.058,1.008
477.088,1.013
477.118,1.012
477.148,1.011
477.178,1.013
477.208,1.017
477.238,1.009
477.268,1.010
477.298,1.008
477.328,1.013
477.358,1.002
477.388,1.012
477.418,1.020
477.448,1.031
477.478,1.027
477.508,1.017
477.538,1.019
477.568,1.015
477.598,1.003
477.628,1.002
477.658,1.010
477.688,1.010
477.718,0.999
477.748,1.010
477.778,1.019
477.808,1.030
477.838,1.031
477.868,1.023
477.898,1.031
477.928,1.026
477.958,1.022
477.988,1.014
478.018,1.012
478.048,1.004
478.078,1.006
478.108,1.003
478.138,1.012
478.168,1.021
478.198,1.008
478.228,1.001
478.258,1.017
478.288,1.018
478.318,1.014
478.348,1.013
478.378,1.021
478.408,1.023
478.438,1.021
478.468,1.025
478.498,1.015
478.528,0.999
478.558,1.009
478.588,1.011
478.618,1.009
478.648,1.008
478.678,1.015
478.708,1.014
478.738,1.020
478.768,1.015
478.798,1.016
478.828,1.010
478.858,1.014
478.888,1.018
478.918,1.019
478.948,1.004
478.978,1.017
479.008,1.025
479.038,1.014
479.068,1.011
479.098,1.016
479.128,1.015
479.158,1.015
479.188,1.019
479.218,1.022
479.248,1.011
479.278,1.022
479.308,1.021
479.338,1.013
479.368,1.013
479.398,1.017
479.428,1.017
479.458,1.018
479.488,1.016
479.518,1.022
479.548,1.014
479.578,1.011
479.608,1.013
479.638,1.019
479.668,1.019
479.698,1.012
479.728,1.017
479.758,1.015
479.788,1.019
479.818,1.017
479.848,1.014
479.878,1.017
479.908,1.013
479.938,1.013
479.968,1.020
479.998,1.016
480.028,1.024
480.058,1.012
480.088,1.011
480.118,1.018
480.148,1.018
480.178,1.018
480.208,1.019
480.238,1.016
480.268,1.010
480.298,1.019
480.328,1.017
480.358,1.011
480.388,1.015
480.418,1.018
480.448,1.013
480.478,1.019
480.508,1.024
480.538,1.019
480.568,1.015
480.598,1.014
480.628,1.014
480.658,1.020
480.688,1.015
480.718,1.011
480.748,1.015
480.778,1.022
480.808,1.015
480.838,1.017
480.868,1.015
480.898,1.017
480.928,1.017
480.958,1.014
480.988,1.017
481.018,1.010
481.048,1.016
481.078,1.020
481.108,1.015
481.138,1.017
481.168,1.012
481.198,1.014
481.228,1.015
481.258,1.017
481.288,1.018
481.318,1.017
481.348,1.016
481.378,1.017
481.408,1.014
481.438,1.013
481.468,1.011
481.498,1.014
481.528,1.016
481.558,1.024
481.588,1.015
481.618,1.015
481.648,1.021
481.678,1.017
481.708,1.014
481.738,1.016
481.768,1.015
481.798,1.013
481.828,1.015
481.858,1.017
481.888,1.015
481.918,1.016
481.948,1.017
481.978,1.015
482.008,1.013
482.038,1.016
482.068,1.019
482.098,1.017
482.128,1.010
482.158,1.012
482.188,1.016
482.218,1.021
482.248,1.022
482.278,1.018
482.308,1.017
482.338,1.013
482.368,1.018
482.398,1.019
482.428,1.011
482.458,1.013
482.488,1.016
482.518,1.018
482.548,1.017
482.578,1.017
482.608,1.015
482.638,1.018
482.668,1.016
482.698,1.015
482.728,1.012
482.758,1.015
482.788,1.016
482.818,1.021
482.848,1.017
482.878,1.016
482.908,1.019
482.938,1.013
482.968,1.010
482.998,1.021
483.028,1.019
483.058,1.015
483.088,1.016
483.118,1.013
483.148,1.018
483.178,1.016
483.208,1.017
483.238,1.018
483.268,1.018
483.298,1.010
483.328,1.015
483.358,1.014
483.388,1.008
483.418,1.014
483.448,1.020
483.478,1.017
483.508,1.018
483.538,1.019
483.568,1.013
483.598,1.015
483.628,1.016
483.658,1.015
483.688,1.016
483.718,1.017
483.748,1.017
483.778,1.017
483.808,1.014
483.838,1.014
483.868,1.019
483.898,1.015
483.928,1.017
483.958,1.021
483.988,1.018
484.018,1.012
484.048,1.018
484.078,1.014
484.108,1.021
484.138,1.017
484.168,1.017
484.198,1.019
484.228,1.014
484.258,1.013
484.288,1.015
484.318,1.012
484.348,1.018
484.378,1.017
484.408,1.013
484.438,1.019
484.468,1.019
484.498,1.014
484.528,1.018
484.558,1.018
484.588,1.014
484.618,1.012
484.648,1.018
484.678,1.014
484.708,1.016
484.738,1.021
484.768,1.014
484.798,1.010
484.828,1.013
484.858,1.019
484.888,1.019
484.918,1.017
484.948,1.012
484.978,1.009
485.008,1.010
485.038,1.016
485.068,1.018
485.098,1.017
485.128,1.014
485.158,1.009
485.188,1.016
485.218,1.013
485.248,1.010
485.278,1.016
485.308,1.014
485.338,1.015
485.368,1.015
485.398,1.016
485.428,1.017
485.458,1.015
485.488,1.011
485.518,1.015
485.548,1.014
485.578,1.018
485.608,1.014
485.638,1.011
485.668,1.012
485.698,1.022
485.728,1.018
485.758,1.015
485.788,1.009
485.818,1.016
485.848,1.013
485.878,1.017
485.908,1.026
485.938,1.013
485.968,1.009
485.998,1.016
486.028,1.016
486.058,1.008
486.088,1.013
486.118,1.013
486.148,1.014
486.178,1.016
486.208,1.011
486.238,1.017
486.268,1.014
486.298,1.016
486.328,1.015
486.358,1.016
486.388,1.010
486.418,1.010
486.448,1.014
486.478,1.021
486.508,1.020
486.538,1.013
486.568,1.009
486.598,1.012
486.628,1.015
486.658,1.020
486.688,1.016
486.718,1.009
486.748,1.010
486.778,1.013
486.808,1.017
486.838,1.017
486.868,1.011
486.898,1.014
486.928,1.015
486.958,1.014
486.988,1.017
487.018,1.012
487.048,1.016
487.078,1.014
487.108,1.015
487.138,1.014
487.168,1.013
487.198,1.011
487.228,1.017
487.258,1.011
487.288,1.016
487.318,1.015
487.348,1.017
487.378,1.015
487.408,1.012
487.438,1.017
487.468,1.013
487.498,1.020
487.528,1.017
487.558,1.014
487.588,1.009
487.618,1.014
487.648,1.013
487.678,1.013
487.708,1.015
487.738,1.014
487.768,1.013
487.798,1.015
487.828,1.017
487.858,1.016
487.888,1.012
487.918,1.016
487.948,1.013
487.978,1.012
488.008,1.016
488.038,1.017
488.068,1.011
488.098,1.015
488.128,1.016
488.158,1.018
488.188,1.015
488.218,1.007
488.248,1.020
488.278,1.017
488.308,1.012
488.338,1.013
488.368,1.018
488.398,1.014
488.428,1.016
488.458,1.017
488.488,1.016
488.518,1.018
488.548,1.011
488.578,1.018
488.608,1.018
488.638,1.010
488.668,1.010
488.698,1.015
488.728,1.017
488.758,1.018
488.788,1.016
488.818,1.014
488.848,1.016
488.878,1.014
488.908,1.015
488.938,1.016
488.968,1.016
488.998,1.014
489.028,1.015
489.058,1.015
489.088,1.018
489.118,1.016
489.148,1.011
489.178,1.014
489.208,1.018
489.238,1.011
489.268,1.018
489.298,1.014
489.328,1.013
489.358,1.015
489.388,1.016
489.418,1.015
489.448,1.021
489.478,1.017
489.508,1.011
489.538,1.013
489.568,1.013
489.598,1.016
489.628,1.013
489.658,1.011
489.688,1.016
489.718,1.017
489.748,1.013
489.778,1.019
489.808,1.018
489.838,1.017
489.868,1.012
489.898,1.014
489.928,1.018
489.958,1.015
489.988,1.015
490.018,1.017
490.048,1.013
490.078,1.015
490.108,1.019
490.138,1.016
490.168,1.010
490.198,1.016
490.228,1.019
490.258,1.014
490.288,1.021
490.318,1.012
490.348,1.012
490.378,1.016
490.408,1.018
490.438,1.017
490.468,1.017
490.498,1.017
490.528,1.016
490.558,1.016
490.588,1.014
490.618,1.012
490.648,1.017
490.678,1.014
490.708,1.019
490.738,1.010
490.768,1.015
490.798,1.013
490.828,1.011
490.858,1.016
490.888,1.014
490.918,1.010
490.948,1.017
490.978,1.016
491.008,1.013
491.038,1.014
491.068,1.014
491.098,1.016
491.128,1.015
491.158,1.010
491.188,1.021
491.218,1.014
491.248,1.014
491.278,1.010
491.308,1.012
491.338,1.017
491.368,1.017
491.398,1.014
491.428,1.010
491.458,1.016
491.488,1.008
491.518,1.019
491.548,1.013
491.578,1.011
491.608,1.016
491.638,1.017
491.668,1.020
491.698,1.016
491.728,1.012
491.758,1.016
491.788,1.018
491.818,1.013
491.848,1.013
491.878,1.019
491.908,1.014
491.938,1.015
491.968,1.017
491.998,1.015
492.028,1.010
492.058,1.017
492.088,1.007
492.118,1.021
492.148,1.018
492.178,1.010
492.208,1.008
492.238,1.015
492.268,1.016
492.298,1.018
492.328,1.020
492.358,1.008
492.388,1.012
492.418,1.013
492.448,1.015
492.478,1.015
492.508,1.015
492.538,1.014
492.568,1.017
492.598,1.017
492.628,1.014
492.658,1.014
492.688,1.016
492.718,1.017
492.748,1.012
492.778,1.012
492.808,1.014
492.838,1.015
492.868,1.013
492.898,1.016
492.928,1.015
492.958,1.018
492.988,1.010
493.018,1.015
493.048,1.009
493.078,1.024
493.108,1.017
493.138,1.018
493.168,1.008
493.198,1.013
493.228,1.019
493.258,1.015
493.288,1.014
493.318,1.013
493.348,1.011
493.378,1.012
493.408,1.016
493.438,1.015
493.468,1.014
493.498,1.014
493.528,1.012
493.558,1.018
493.588,1.014
493.618,1.016
493.648,1.015
493.678,1.009
493.708,1.014
493.738,1.018
493.768,1.014
493.798,1.013
493.828,1.013
493.858,1.015
493.888,1.016
493.918,1.017
493.948,1.012
493.978,1.008
494.008,1.022
494.038,1.016
494.068,1.019
494.098,1.012
494.128,1.011
494.158,1.015
494.188,1.016
494.218,1.018
494.248,1.014
494.278,1.015
494.308,1.012
494.338,1.018
494.368,1.013
494.398,1.011
494.428,1.010
494.458,1.017
494.488,1.015
494.518,1.015
494.548,1.013
494.578,1.014
494.608,1.012
494.638,1.012
494.668,1.018
494.698,1.017
494.728,1.011
494.758,1.011
494.788,1.018
494.818,1.015
494.848,1.014
494.878,1.013
494.908,1.007
494.938,1.021
494.968,1.015
494.998,1.013
495.028,1.011
495.058,1.011
495.088,1.016
495.118,1.016
495.148,1.014
495.178,1.007
495.208,1.010
495.238,1.011
495.268,1.016
495.298,1.014
495.328,1.015
495.358,1.012
495.388,1.014
495.418,1.016
495.448,1.015
495.478,1.017
495.508,1.014
495.538,1.014
495.568,1.012
495.598,1.013
495.628,1.017
495.658,1.014
495.688,1.014
495.718,1.014
495.748,1.019
495.778,1.013
495.808,1.012
495.838,1.016
495.868,1.007
495.898,1.023
495.928,1.013
495.958,1.014
495.988,1.010
496.018,1.012
496.048,1.018
496.078,1.015
496.108,1.015
496.138,1.014
496.168,1.015
496.198,1.011
496.228,1.013
496.258,1.014
496.288,1.015
496.318,1.013
496.348,1.009
496.378,1.014
496.408,1.013
496.438,1.015
496.468,1.015
496.498,1.012
496.528,1.012
496.558,1.011
496.588,1.016
496.618,1.014
496.648,1.011
496.678,1.011
496.708,1.014
496.738,1.014
496.768,1.014
496.798,1.011
496.828,1.009
496.858,1.016
496.888,1.013
496.918,1.018
496.948,1.014
496.978,1.011
497.008,1.014
497.038,1.016
497.068,1.014
497.098,1.016
497.128,1.008
497.158,1.011
497.188,1.017
497.218,1.016
497.248,1.010
497.278,1.015
497.308,1.012
497.338,1.016
497.368,1.015
497.398,1.015
497.428,1.017
497.458,1.013
497.488,1.014
497.518,1.013
497.548,1.016
497.578,1.012
497.608,1.012
497.638,1.014
497.668,1.014
497.698,1.009
497.728,1.017
497.758,1.018
497.788,1.018
497.818,1.014
497.848,1.012
497.878,1.015
497.908,1.016
497.938,1.015
497.968,1.015
497.998,1.014
498.028,1.014
498.058,1.012
498.088,1.014
498.118,1.009
498.148,1.015
498.178,1.016
498.208,1.015
498.238,1.017
498.268,1.017
498.298,1.013
498.328,1.013
498.358,1.017
498.388,1.014
498.418,1.013
498.448,1.017
498.478,1.016
498.508,1.011
498.538,1.015
498.568,1.013
498.598,1.014
498.628,1.013
498.658,1.016
498.688,1.005
498.718,1.018
498.748,1.015
498.778,1.013
498.808,1.012
498.838,1.014
498.868,1.012
498.898,1.014
498.928,1.015
498.958,1.014
498.988,1.012
499.018,1.009
499.048,1.011
499.078,1.018
499.108,1.011
499.138,1.017
499.168,1.011
499.198,1.020
499.228,1.017
499.258,1.012
499.288,1.014
499.318,1.013
499.348,1.013
499.378,1.012
499.408,1.013
499.438,1.014
499.468,1.015
499.498,1.008
499.528,1.014
499.558,1.016
499.588,1.012
499.618,0.976
499.648,0.958
499.678,1.012
499.708,1.043
499.738,1.053
499.768,1.034
499.798,1.013
499.828,1.007
499.858,1.009
499.888,1.015
499.918,1.020
499.948,1.000
499.978,0.990
500.008,0.978
500.038,0.994
500.068,0.998
500.098,1.001
500.128,1.006
500.158,1.002
500.188,0.983
500.218,0.977
500.248,0.987
500.278,1.002
500.308,0.998
500.338,0.995
500.368,0.997
500.398,1.011
500.428,1.005
500.458,0.993
500.488,0.986
500.518,0.997
500.548,1.002
500.578,0.996
500.608,1.002
500.638,1.002
500.668,1.003
500.698,0.999
500.728,0.992
500.758,0.998
500.788,0.996
500.818,1.000
500.848,1.000
500.878,1.000
500.908,0.996
500.938,1.001
500.968,0.996
500.998,1.000
501.028,1.000
501.058,0.994
501.088,0.996
501.118,0.998
501.148,1.000
501.178,1.002
501.208,1.002
501.238,1.004
501.268,1.000
501.298,1.004
501.328,1.001
501.358,1.004
501.388,0.999
501.418,1.000
501.448,1.000
501.478,0.996
501.508,0.995
501.538,1.002
501.568,1.002
501.598,0.996
501.628,1.002
501.658,1.007
501.688,1.004
501.718,1.000
501.748,0.999
501.778,0.992
501.808,1.005
501.838,0.999
501.868,0.992
501.898,0.996
501.928,1.003
501.958,0.998
501.988,0.996
502.018,1.005
502.048,1.003
502.078,0.998
502.108,1.002
502.138,1.002
502.168,0.998
502.198,1.000
502.228,0.998
502.258,1.001
502.288,1.007
502.318,1.003
502.348,0.998
502.378,1.000
502.408,1.002
502.438,1.010
502.468,1.006
502.498,1.012
502.528,0.991
502.558,0.990
502.588,0.996
502.618,0.995
502.648,1.000
502.678,1.005
502.708,1.004
502.738,1.005
502.768,0.988
502.798,0.990
502.828,1.004
502.858,1.006
502.888,1.009
502.918,1.011
502.948,1.004
502.978,1.008
503.008,0.998
503.038,0.997
503.068,1.001
503.098,1.002
503.128,0.988
503.158,0.997
503.188,1.008
503.218,1.010
503.248,1.000
503.278,0.998
503.308,1.001
503.338,1.001
503.368,1.000
503.398,1.000
503.428,1.003
503.458,1.000
503.488,1.002
503.518,1.001
503.548,1.003
503.578,1.006
503.608,1.003
503.638,0.997
503.668,1.003
503.698,1.008
503.728,0.998
503.758,0.996
503.788,1.002
503.818,1.003
503.848,0.999
503.878,1.004
503.908,1.002
503.938,1.002
503.968,1.003
503.998,0.995
504.028,0.998
504.058,1.005
504.088,1.001
504.118,1.001
504.148,0.998
504.178,0.997
504.208,1.000
504.238,1.005
504.268,1.006
504.298,1.000
504.328,1.006
504.358,0.998
504.388,1.004
504.418,1.005
504.448,1.002
504.478,0.999
504.508,1.001
504.538,1.003
504.568,1.002
504.598,1.007
504.628,1.001
504.658,0.996
504.688,0.997
504.718,1.004
504.748,1.007
504.778,1.003
504.808,0.999
504.838,1.007
504.868,1.005
504.898,1.008
504.928,1.002
504.958,0.997
504.988,0.998
505.018,0.996
505.048,1.006
505.078,1.005
505.108,1.002
505.138,1.000
505.168,1.001
505.198,1.004
505.228,1.003
505.258,1.003
505.288,0.998
505.318,1.005
505.348,1.001
505.378,1.010
505.408,1.019
505.438,1.033
505.468,1.020
505.498,0.942
505.528,0.912
505.558,0.992
505.588,1.096
505.618,1.060
505.648,0.997
505.678,0.978
505.708,0.974
505.738,0.997
505.768,1.020
505.798,1.024
505.828,1.011
505.858,1.000
505.888,1.002
505.918,1.003
505.948,1.004
505.978,1.015
506.008,1.022
506.038,1.018
506.068,1.021
506.098,0.999
506.128,0.979
506.158,0.988
506.188,0.997
506.218,1.004
506.248,0.997
506.278,1.011
506.308,1.024
506.338,1.012
506.368,0.985
506.398,0.994
506.428,0.991
506.458,0.985
506.488,0.975
506.518,0.995
506.548,1.005
506.578,0.997
506.608,1.012
506.638,1.025
506.668,1.014
506.698,1.012
506.728,1.015
506.758,0.991
506.788,0.984
506.818,0.990
506.848,1.010
506.878,1.016
506.908,0.996
506.938,1.009
506.968,0.993
506.998,1.014
507.028,1.022
507.058,1.032
507.088,1.023
507.118,1.041
507.148,1.054
507.178,1.012
507.208,1.005
507.238,1.006
507.268,1.003
507.298,1.004
507.328,0.994
507.358,0.995
507.388,1.032
507.418,1.038
507.448,1.037
507.478,1.026
507.508,1.018
507.538,1.032
507.568,1.031
507.598,1.047
507.628,1.062
507.658,1.044
507.688,1.023
507.718,1.011
507.748,1.003
507.778,1.028
507.808,1.045
507.838,1.035
507.868,1.026
507.898,1.023
507.928,1.008
507.958,1.019
507.988,1.002
508.018,1.044
508.048,1.058
508.078,1.036
508.108,1.020
508.138,1.011
508.168,1.008
508.198,0.994
508.228,0.988
508.258,0.995
508.288,1.019
508.318,0.981
508.348,0.989
508.378,1.007
508.408,1.010
508.438,1.019
508.468,1.027
508.498,1.024
508.528,1.026
508.558,1.018
508.588,1.016
508.618,1.016
508.648,1.024
508.678,1.022
508.708,1.026
508.738,1.019
508.768,1.001
508.798,0.997
508.828,1.002
508.858,1.006
508.888,1.007
508.918,1.014
508.948,1.014
508.978,1.019
509.008,1.008
509.038,1.012
509.068,1.010
509.098,1.018
509.128,1.017
509.158,1.013
509.188,1.007
509.218,1.015
509.248,1.016
509.278,1.001
509.308,1.004
509.338,1.009
509.368,1.010
509.398,1.000
509.428,1.004
509.458,1.000
509.488,1.006
509.518,1.009
509.548,1.013
509.578,1.027
509.608,1.019
509.638,1.016
509.668,1.025
509.698,1.013
509.728,1.000
509.758,0.995
509.788,1.002
509.818,1.009
509.848,1.012
509.878,1.013
509.908,1.011
509.938,1.014
509.968,1.010
509.998,1.008
510.028,1.013
510.058,1.011
510.088,1.012
510.118,1.015
510.148,1.014
510.178,1.014
510.208,1.009
510.238,1.001
510.268,1.006
510.298,1.012
510.328,1.010
510.358,1.010
510.388,1.012
510.418,1.011
510.448,1.016
510.478,1.020
510.508,1.009
510.538,1.010
510.568,1.016
510.598,1.015
510.628,1.010
510.658,1.000
510.688,1.004
510.718,1.016
510.748,1.015
510.778,1.017
510.808,1.015
510.838,1.014
510.868,1.017
510.898,1.008
510.928,1.021
510.958,1.009
510.988,1.018
511.018,1.021
511.048,1.005
511.078,1.006
511.108,1.014
511.138,1.017
